"Warning: You have selected 'Do Not Allow monitoring of flows from unmonitored ports'. This selection may improve performance by reducing the amount of memory required by your database,,,,,,",警告:您已选择“不允许监视来自不受监视端口的流量”。通过减少数据库所需的内存量，此选择可以提高性能。,
Enable progressive charting,启用渐进图表,
Percentage type for Top XX Lists:,前XX个列表的百分比类型:,
Unit type for area charts:,面积图的单位类型:,
Default time period for resources placed on DETAIL views is:,放置在“详细信息”视图上的资源的默认时间段是:,
Default time period for resources placed on SUMMARY views is:,汇总视图上放置的资源的默认时间段是:,
Default time period for search is:,搜索的默认时间段是:,
Default chart style for resources placed on DETAIL views:,放置在“详细信息”视图上的资源的默认图表样式:,
Default chart style for resources placed on SUMMARY views:,汇总视图上放置的资源的默认图表样式:,
Default flow direction for resources placed on SUMMARY views:,在摘要视图上放置的资源的默认流向:,
Default flow direction for resources placed on NODE DETAIL views:,放置在NODE DETAIL视图上的资源的默认流向:,
Default flow direction for resources placed on INTERFACE DETAIL views:,放置在“界面详细信息”视图上的资源的默认流向:,
Charting and Graphing Settings,图表和图形设置,
absolute,绝对,
relative,相对的,
Provide a value between 1 to {0} or increase the 'Keep compressed data' value first.,提供一个介于1到{0}之间的值，或者首先增加“保留压缩数据”的值。,
Maintenance is executed at:,维护在以下位置执行:,
(i.e. {0}),(i.e. {0}),
Keep uncompressed data for ,保留未压缩的数据,
Retention period:,保留期:,
 (Data will be deleted from the appropriate database after configured days.), （配置的日期后，数据将从相应的数据库中删除。）,
Stored days in NTA Flow Storage Database:,NTA Flow Storage数据库中的存储天数:,
CALCULATE,计算,
{0} ({1} days of data),{0}（{1}天的数据）,
Average received flows per second:,每秒平均接收流量:,
Based on the current database size and retention period,根据当前数据库的大小和保留期限,
"Not enough data to estimate the database size, at least 3 days of data are needed.",没有足够的数据来估计数据库大小，至少需要三天的数据。,
"Retention period is full, see the current database size.",保留期已满，请参阅当前数据库大小。,
Orion Database Settings,Orion数据库设置,
NTA Flow Storage Database Settings,NTA流存储数据库设置,
Delete expired data:,删除过期数据:,
Once a day (recommended),每天一次（推荐）,
Once every ten days,每十天一次,
Once a month,每月一次,
Compress database and log files:,压缩数据库和日志文件:,
Once every ten days (recommended),每十天一次（推荐）,
Data Aggregation,资料汇总,
Aggregate data for:,汇总以下数据:,
Cache Aggregated data for ,缓存汇总数据,
Invalid time value. Provide a time in one of following formats: {0}.,时间值无效。提供以下格式之一的时间:{0}。,
Provide a value between 3 to 3650.,提供3到3650之间的值。,
Enable Database Maintenance,启用数据库维护,
Invalid time,无效的时间,
Enable aggregation of Top Talker data,启用热门通话者数据汇总,
Provide a value between 1 to 3650 or increase the 'Keep compressed data' value first.,提供一个介于1到3650之间的值，或者首先增加“保留压缩数据”的值。,
"Yes, change settings",是的，更改设置,
"No, do not change settings",不，请勿更改设置,
Data aggregation settings,数据汇总设置,
Are you sure you want to increase data aggregation settings?&lt;br&gt;Increasing data aggregation can impact Orion database memory and CPU usage.{0}Learn more about optimizing data aggregation settings{1},您确定要增加数据聚合设置吗? &lt;br&gt;增加数据聚合会影响Orion数据库的内存和CPU使用率。{0}详细了解如何优化数据聚合设置{1},
"Removes notifications for all traffic flows. If a traffic flow has not been assigned, it will reappear when another event occurs.",删除所有流量的通知。如果尚未分配流量流，它将在另一个事件发生时重新出现。,
Capture flows based on this maximum percentage of traffic: ,根据以下最大流量百分比捕获流量:,
Top Applications: ,热门应用:,
Top Endpoints: ,最高端点:,
Top Conversations: ,热门会话:,
Help me enable NetFlow&gt;,帮我启用NetFlow&gt;,
Default flow direction for CBQoS resources:,CBQoS资源的默认流向:,
Flow Navigator,流导航器,
We can't display this resource because you have not selected the option to resolve and store IPv4 hostnames immediately when a flow record is received.,我们无法显示此资源，因为您没有选择接收流记录时立即解析和存储IPv4主机名的选项。,
The {0} resource requires Persistent DNS resolution.,{0}资源需要永久DNS解析。,
Do you wish to continue without resolving and storing IPv4 hostnames immediately?,您是否希望继续操作而不立即解析和存储IPv4主机名? ,
"If you have a wide range of IP addresses being connected through your flow sources or a large number of endpoints,"" we recommend you keep the option """"Resolve and store IPv4 hostnames immediately"""" unchecked"", as it improves database query times and overall system performance.",如果您通过流源或大量端点连接的IP地址范围很广，我们建议您不要选中“立即解析并存储IPv4主机名”选项，因为它可以缩短数据库查询时间并提高整体查询效率系统性能。,
On Demand DNS resolution is used,使用按需DNS解析,
Remove resource from this view,从此视图中删除资源,
Flow Direction Selector,流向选择器,
Alert redirect requires a net object and none has been specified.,警报重定向需要一个网络对象，并且未指定任何对象。,
received or transmitted,接收或发送,
"Interface '{0}' on '{1}' {2} at {3} of its utilization, which triggered this alert.",在{3}的'{1}'{2}上的接口'{0}'的利用率，触发了此警报。,
and,和,
NetFlow Alert Redirect Helper page,NetFlow警报重定向帮助器页面,
Top XX Applications (Endpoint Centric),XX大应用程序（以端点为中心）,
Top XX Conversations (Endpoint Centric),XX热门会话（以端点为中心）,
Top XX IPv4 Countries (Endpoint Centric),排名前XX的IPv4国家（以端点为中心）,
Top XX Domains IPv4 (Endpoint Centric),前XX个域IPv4（以端点为中心）,
Top XX Endpoints (Endpoint Centric),前XX个端点（以端点为中心）,
Top XX IP Address Groups (Endpoint Centric),前XX个IP地址组（以端点为中心）,
Top XX IP Groups Conversations (Endpoint Centric),前XX个IP组会话（以端点为中心）,
Top XX Protocols (Endpoint Centric),前XX个协议（以端点为中心）,
Top XX Receivers (Endpoint Centric),XX大接收器（以端点为中心）,
Top XX Transmitters (Endpoint Centric),前XX个变送器（以端点为中心）,
Top XX Type of Services (Endpoint Centric),XX大类服务（以端点为中心）,
Total Transferred Bytes (Endpoint Centric),总传输字节（以端点为中心）,
Total Transferred Packets (Endpoint Centric),总传输数据包（以端点为中心）,
Unique Visitors IPv4 (Endpoint Centric),唯一身份访问者IPv4（以端点为中心）,
Between {0} and {1},在{0}和{1}之间,
Deleted interface with ID [{0}],标识为[{0}]的接口已删除,
Deleted node with ID [{0}],标识为[{0}]的节点已删除,
Receivers,接收者,
Transmitters,发射器,
CBQoS,服务质量,
Enable automatic page refresh every {0} minutes,每{0}分钟启用一次自动页面刷新,
Automatically refresh resources affected by running updates every {0} minutes,每{0}分钟自动刷新受运行更新影响的资源,
Capture flows based on this maximum percentage of traffic: {0} %,根据以下最大流量百分比捕获流量:{0}％,
Please use only one of options to specify application.,请仅使用选项之一指定应用程序。,
Please enter a valid port number.,请输入有效的端口号。,
Please enter a valid first autonomous system ID.,请输入有效的第一个自治系统ID。,
Please enter a valid second autonomous system ID.,请输入有效的第二自治系统ID。,
Collision were not resolved,碰撞没有解决,
Please enter a valid autonomous system ID.,请输入有效的自治系统ID。,
Please enter a valid IP address or host name for first endpoint.,请输入第一个端点的有效IP地址或主机名。,
Please enter a valid IP address or host name for second endpoint.,请输入第二个端点的有效IP地址或主机名。,
No traffic received from domain: {0}. Please enter a valid domain name.,没有收到来自域{0}的流量。请输入一个有效的域名。,
Node or Interface has to be specified for Detail View Type in Traffic View Builder.,必须在“流量视图构建器”中为“详细视图类型”指定节点或接口。,
Please specify View filter for selected Detail view type.,请为选定的详细视图类型指定视图过滤器。,
ResourceID missing from Query String.,查询字符串中缺少ResourceID。,
Resource Editor: properties are not set properly,资源编辑器:属性设置不正确,
Add Interface to NPM,将接口添加到NPM,
You can't mix IPv4 and IPv6 address.,您不能混合使用IPv4和IPv6地址。,
"Though this interface does not support SNMP, by adding it to NPM you enable the NetFlow Receiver Service to process the flow data it exports to Orion NTA.",尽管此接口不支持SNMP，但通过将其添加到NPM中，可以启用NetFlow Receiver Service来处理它导出到Orion NTA的流数据。,
By adding it to NPM you enable the NetFlow Receiver Service to process the flow data it exports to Orion NTA.,通过将其添加到NPM，可以启用NetFlow接收器服务来处理其导出到Orion NTA的流数据。,
Add interface to node {0},将接口添加到节点{0},
Interface added successfully!,界面添加成功！,
NTA Virtual Interface {0},NTA虚拟接口{0},
NodeID argument is missing or invalid!,NodeID参数丢失或无效！,
InterfaceIndex argument is missing or invalid!,InterfaceIndex参数丢失或无效！,
Value must be within range of 1 bps - 999999 Gbps,值必须在1 bps的范围内-999999 Gbps,
Failed! You cannot add interfaces for nodes that do not support SNMP.,失败了！您不能为不支持SNMP的节点添加接口。,
Communication with the database failed!,与数据库通讯失败！,
Mbps,兆比特,
Gbps,千兆位,
Tbps,bps,
Interface Speed,接口速度,
Interface Speed:,接口速度:,
Node unknown!,节点未知！,
An interface with the specified index on the node already exists!,节点上具有指定索引的接口已存在！,
Filters limit reached.,已达到过滤器数量上限。,
Area Type,区域类型,
An interface with the specified index doesn't exist on the device!,设备上不存在具有指定索引的接口！,
Valid settings are {0}-{1},有效设置为{0}-{1},
Error while loading legend.,加载图例时出错。,
Use chart style default for view,使用图表样式默认视图,
No data available.  Type of Service information is not provided in Flow packets exported by the monitored device.,无可用数据。被监视设备导出的流数据包中未提供服务类型信息。,
Monitor Application page is inaccessible if url referrer is null. Possible cause is that the page was accessed directly instead of clicking on a link.,如果url Referrer为null，则无法访问“监视应用程序”页面。可能的原因是直接访问该页面而不是单击链接。,
Missing {0} param in query string.,查询字符串中缺少{0}参数。,
&lt;b&gt;Show notification bar for unknown traffic events. &lt;/b&gt; Unchecking this option disables the notification bar for unknown traffic events in the banner; but the events still appear on the Unknown Traffic Events page.,&lt;b&gt;显示未知流量事件的通知栏。 &lt;/b&gt;取消选中此选项将禁用标题栏中未知流量事件的通知栏；但事件仍会显示在“未知流量事件”页面上。,
Remaining traffic,剩余流量,
Resolving DNS,解析DNS,
Cannot save changes to NetFlow resource,无法保存对NetFlow资源的更改,
Enter the unmanaged interface speed here so NTA can display accurate resource utilization information.,在此处输入非托管接口速度，以便NTA可以显示准确的资源利用率信息。,
From {0},来自{0},
MsSql to NTA Flow Storage data migration progress: {0:F1}%,MsSql到NTA Flow Storage数据迁移进度:{0:F1}％,
Location could not be retrieved.,无法检索位置。,
Incorrect name format: You cannot use values in the IPv4 format (xxx.xxx.xxx.xxx) other than the real IP address of the endpoint.,名称格式不正确:除端点的真实IP地址外，不能使用IPv4格式（xxx.xxx.xxx.xxx）的值。,
Configure Device to Export NetFlow Data,配置设备以导出NetFlow数据,
on port:,在端口:,
Send the following data:,发送以下数据:,
Send the following ingress or egress data from these interfaces. Selecting both ingress and egress for the same interface is not recommended.,从这些接口发送以下入口或出口数据。不建议同时为同一接口选择入口和出口。,
Configure Source,配置源,
"Configuring your Cisco source using this page changes the device's running-config file. These changes are not persistent if the router is rebooted. To make these changes persist, you must edit the startup-config file manually on the router itself.",使用此页面配置您的Cisco源会更改设备的running-config文件。如果重新启动路由器，这些更改将不会持久。要保留这些更改，必须在路由器本身上手动编辑启动配置文件。,
? Add node now,?  立即添加节点,
"&lt;li&gt;IP routing must be enabled.&lt;/li&gt;&lt;li&gt;Either Cisco Express Forwarding (CEF), distributed CEF, or fast switching must be enabled on the router AND on the interfaces you want to configure NetFlow on.&lt;/li&gt;",&lt;li&gt;必须启用IP路由。&lt;/li&gt;&lt;li&gt;必须在路由器以及要在其上配置NetFlow的接口上启用Cisco Express Forwarding（CEF），分布式CEF或快速交换。 &gt;,
Your Cisco device must have the following settings enabled before it can export NetFlow data:,您的Cisco设备必须先启用以下设置，才能导出NetFlow数据:,
"If these settings are not enabled, the device will not be able to export NetFlow data, even if you complete this wizard. ",如果未启用这些设置，则即使您完成此向导，设备也将无法导出NetFlow数据。,
? Learn how to enable these settings.,?  了解如何启用这些设置。,
? Learn more.,?  了解更多。,
Submitting these changes will change your IP Address Groups settings. Representation of historical data may change to respect the new settings.,提交这些更改将更改您的IP地址组设置。历史数据的表示可能会更改，以尊重新设置。,
Submitting these changes will change your Applications and Service Ports settings. Representation of historical data may change to respect the new settings.,提交这些更改将更改您的应用程序和服务端口设置。历史数据的表示可能会更改，以尊重新设置。,
IP address or hostname of Cisco router or switch.,Cisco 路由器或交换机的IP地址或主机名。,
Choose Source,选择来源,
Select the Cisco device you want to configure as a NetFlow traffic source.,选择要配置为NetFlow流量源的Cisco设备。,
You can configure and edit Cisco devices that support NetFlow v5/v9 directly. Don't see the Cisco device you want?,您可以直接配置和编辑支持NetFlow v55v9的Cisco设备。没看到您想要的Cisco 设备? ,
Send flows to:,将流发送到:,
Your Cisco router can send flows to up to {0} devices. One device MUST be a NetFlow poller for NetFlow to collect flows.,您的Cisco路由器最多可以将流发送到{0}个设备。一个设备必须是NetFlow轮询器，NetFlow才能收集流。,
CONFIGURE NOW,现在配置,
Choose Cisco Traffic Source,选择Cisco 流量源,
Device {0},设备{0},
Configuring Cisco Traffic Source...,配置Cisco 流量源...,
Cancelling configuration...,取消配置...,
Are you sure that you want to cancel this configuration?,您确定要取消此配置吗? ,
"Device configuration has been completed successfully.&lt;br&gt;&lt;br&gt;It can take several minutes for this device to appear as a NetFlow source, and for its flow data to be displayed.",设备配置已成功完成。&lt;br&gt;&lt;br&gt;此设备可能需要几分钟才能显示为NetFlow源，并需要显示其流数据。,
Cannot cancel the configuration because it had already been successfully completed when you clicked the Cancel button.,无法取消配置，因为单击“取消”按钮时它已经成功完成。,
Device configuration has been reverted to the original configuration.,设备配置已恢复为原始配置。,
Configuring {0},配置{0},
Error while cancelling the configuration: {0}.,取消配置时出错:{0}。,
An error has occurred: {0}.,发生错误:{0}。,
Starting the configuration...,开始配置...,
Device configuration has been cancelled. Reverting to original configuration.,设备配置已取消。恢复到原始配置。,
Retrieving Current NetFlow Device Configuration...,检索当前的NetFlow设备配置...,
Error while retrieving device configuration:\n{0},检索设备配置时出错:\ n {0},
Are you sure that you want to cancel retrieving device configuration?,您确定要取消检索设备配置吗? ,
Cancelling the device configuration retrieval...,取消设备配置检索...,
Error while cancelling the device configuration retrieval:\n{0}.,取消设备配置检索时出错:\ n {0}。,
Starting to retrieve device configuration...,开始检索设备配置...,
Retrieving device configuration for {0}.,检索{0}的设备配置。,
Device configuration retrieved successfully. Processing results...,设备配置已成功检索。处理结果...,
Retrieving device configuration cancelled.,检索设备配置已取消。,
This field is required. Enter a value.,这是必填栏。输入一个值。,
This functionality has been disabled to prevent persistent changes,此功能已被禁用，以防止永久更改,
"IP address is required. Enter an appropriate IP address, or clear the port.",IP地址为必填项。输入适当的IP地址，或清除端口。,
Port is required.,端口是必需的。,
Please enter port number in range 0-65535.,请在0-65535范围内输入端口号。,
The IP address and port for device {0} is identical to the IP address and port for device {1}. This will cause duplication of flow data in NTA. Please edit or remove the settings for one of the devices.,设备{0}的IP地址和端口与设备{1}的IP地址和端口相同。这将导致NTA中的流数据重复。请编辑或删除其中一台设备的设置。,
The IP address for device {0} is identical to the IP address for device {1}. This will cause duplication of flow data in NTA.&lt;br&gt;Do you want to continue?,设备{0}的IP地址与设备{1}的IP地址相同。这将导致NTA中的流数据重复。&lt;br&gt;您要继续吗? ,
Revert to Original Configuration,恢复为原始配置,
Finish Configuration,完成配置,
Projected size:,预计尺寸:,
IP Address Group Conversations,IP地址组会话,
Last 5 minutes:,最近5分钟:,
Select the first IP address group of the conversation.,选择会话的第一个IP地址组。,
I understand that these settings will be applied to the live running-config file on my Cisco router.,我知道这些设置将应用于我的Cisco路由器上的live running-config文件。,
Last 24 hours:,最近24小时:,
Select the second IP address group of the conversation.,选择会话的第二个IP地址组。,
Last 3 days:,最近3天:,
"No devices/ports have been specified. No flow data will be sent from this device, but any interfaces that have been changed will be updated if you click OK.",没有指定devicessports。从该设备不会发送任何流量数据，但是如果您单击“确定”，则任何已更改的接口都将被更新。,
"Your Cisco device will only send flow data from the interfaces whose configuration was successfully overwritten.&lt;br&gt;,,,,,,","您的Cisco设备将仅从配置被成功覆盖的接口发送流数据。&lt;br&gt;,,,,,",
Device {0} is your NTA main poller. Device {1} is an additional poller. This will cause duplication of flow data in NTA. &lt;br&gt;Do you want to continue?,设备{0}是您的NTA主轮询器。设备{1}是附加的轮询器。这将导致NTA中的流数据重复。 &lt;br&gt;您要继续吗? ,
Both devices are your additional pollers. This will cause duplication of flow data in NTA.&lt;br&gt;Do you want to continue?,两种设备都是您的附加轮询器。这将导致NTA中的流数据重复。&lt;br&gt;您要继续吗? ,
Flow Sources and CBQoS Polling Management,流源和CBQoS轮询管理,
Manage your {0} and {1} using new management pages.,使用新的管理页面管理您的{0}和{1}。,
Flow Sources,流源,
Meraki Devices Support,Meraki设备支持,
Gain visibility into NetFlow traffic data from your Meraki devices.,可以查看来自Meraki设备的NetFlow流量数据。,
Enhance your experience with optimized Summary page web performance.,通过优化的“摘要”页面Web性能来增强您的体验。,
Expand your operational flexibility with improved NetFlow processing performance on Additional Polling Engines at remote locations.,通过在远程位置的附加轮询引擎上改善NetFlow处理性能来扩展操作灵活性。,
Processing data,处理数据,
Multi,多,
Application Change Request Conflict,应用程序变更请求冲突,
An application or corresponding IP address group is currently being changed by another administrator. Some of your changes might be lost.,另一个管理员当前正在更改应用程序或相应的IP地址组。您的某些更改可能会丢失。,
"After you submit your changes, verify them. If necessary, repeat the unsubmitted changes later.",提交更改后，请进行验证。如有必要，请稍后重复未提交的更改。,
IP Address Group Change Request Conflict,IP地址组更改请求冲突,
An IP address group or an application using the IP address group is being changed by another administrator. Some of your changes might be lost.,IP地址组或使用该IP地址组的应用程序正在由另一位管理员更改。您的某些更改可能会丢失。,
"Submit the changes and verify that they were submitted. If necessary, repeat the unsubmitted IP address group changes later.",提交更改并验证是否已提交。如有必要，请稍后重复未提交的IP地址组更改。,
Resolve Conflict,解决冲突,
Submit Application Changes,提交应用程序变更,
Please wait for your changes to be applied.,请等待您的更改被应用。,
Submit Failed,提交失败,
"During the submit of application changes, the following error occurred: ",在提交应用程序更改期间，发生以下错误:,
"Unable to submit changes, please try again.",无法提交更改，请重试。,
Request Timeout,请求超时,
Try Again,再试一次,
AAR Capable,AAR能力,
NBAR2,NBAR2,
NetFlow,网络流,
NBAR2 Applications,NBAR2应用,
* Invalid File Format Selected. Only following file type is allowed: xml.,*选择的文件格式无效。仅允许以下文件类型:xml。,
Select the file to import (XML format only). Then click Import to process using selected method.,选择要导入的文件（仅XML格式）。然后单击导入以使用所选方法进行处理。,
Append,附加,
Overwrite,覆写,
NBAR2 Application Details,NBAR2应用程序详细信息,
NBAR2 Application,NBAR2应用程序,
Type name...,类型名称...,
Add groups to existing list,将组添加到现有列表,
File to import:,导入文件:,
Replace all groups in list with groups in this file (will overwrite all existing groups),将列表中的所有组替换为此文件中的组（将覆盖所有现有组）,
Please select valid .xml file to import,请选择要导入的有效.xml文件,
Recent NetFlow Posts,NetFlow最近的帖子,
Application Group,应用组,
Top XX Wireless Applications,XX大无线应用,
Wireless Access Point,无线接入点,
Access&lt;br /&gt;point,访问点,
Client,客户,
&lt;b&gt;Show interfaces for Wireless Controllers. &lt;/b&gt; Checking this option shows interfaces for Wireless Controller nodes on NetFlow sources resource and on Manage sources page.,&lt;b&gt;显示无线控制器的界面。 &lt;/b&gt;选中此选项将在NetFlow源资源和“管理源”页面上显示无线控制器节点的接口。,
Manage Flow Sources,管理流源,
Display icon,显示图标,
Display label,显示标签,
Display percentage,显示百分比,
Pie chart label options,饼图标签选项,
Use the asterisk (*) as a wilcard in the following form:,使用星号（*）作为通配符，格式如下:,
"Enter a single port number, a list of ports, or a port range in the following form:",输入以下格式的单个端口号，端口列表或端口范围:,
Use wildcards or IP address ranges in the following form:,以以下形式使用通配符或IP地址范围:,
Server: {0}&lt;br/&gt; Database: {1},服务器:{0} &lt;br/&gt;数据库:{1},
"The SQL Express server used to store flow data does not support a production deployment, as the Express edition limits the database size and performance. For more information,"" see this &lt;a target=""""_blank"""" rel=""""noopener noreferrer"""" href=""""https://support.solarwinds.com/Success_Center/Netflow_Traffic_Analyzer_(NTA)/Impact_of_using_SQL_Express_server_for_flow_data_storage""""&gt;KB article&lt;/a&gt;.","用于存储流数据的SQL Express服务器不支持生产部署，因为Express版本限制了数据库的大小和性能。有关更多信息，请参阅&lt;a target=""""_blank"""" rel=""""noopener noreferrer"""" href=""""https:::support.solarwinds.commSuccess_CenterrNetflow_Traffic_Analyzer_(NTA))Impact_of_using_SQL_Express_server_for_flow_data_storage""""&gt;KB文章&lt;/&gt;。",
"You have reached {0}% of the maximum size of the Flow database. For more information about the limit of the SQL Express database size,"" see this &lt;a target=""""_blank"""" rel=""""noopener noreferrer"""" href=""""https://support.solarwinds.com/Success_Center/Netflow_Traffic_Analyzer_(NTA)/Maximum_size_of_the_SQL_Express_database_for_flow_data_storage""""&gt;KB article&lt;/a&gt;.",您已达到Flow数据库最大大小的{0}％。有关SQL Express数据库大小限制的详细信息，请参阅此&lt;a target =“” _ blank“” rel =“” noopener noreferrer“” href =“” https :::: support.solarwinds.commSuccess_CenterrNetflow_Traffic_Analyzer_（NTA）） SQL_Express_database_for_flow_data_storage的最大大小“”&gt;知识库文章&lt;/a&gt;。,
This field cannot be empty.,该字段不能为空。,
"Only whole numbers or numbers with a decimal point (.) are allowed. Maximum value is 1000, up to 1000 Tbps.",仅允许整数或带小数点（。）的数字。最大值为1000，最高1000 Tbps。,
The value has to be at least 5 minutes and at most 15 minutes.,该值必须至少为5分钟，最多为15分钟。,
The number of applications has to be at least 1 and at most 100.,应用程序数量必须至少为1，最多为100。,
Application traffic exceeds threshold,应用程序流量超过阈值,
Application not present in Top Applications,热门应用程序中不存在该应用程序,
Flow no longer being received,流不再被接收,
NTA {0} on {1},{1}上的NTA {0},
Alert generated from NetFlow Traffic Analyzer.,从NetFlow流量分析器生成的警报。,
Create a Flow Alert,创建流量警报,
Trigger Condition,触发条件,
Netflow Source,净流源,
No Netflow Source currently selected. Please navigate to Interface or Node detail page.,当前未选择任何Netflow源。请导航到接口或节点详细信息页面。,
The alert will trigger on flow data received from {0}.,该警报将触发从{0}收到的流数据。,
Node &lt;b&gt;{0}&lt;/b&gt;,节点&lt;b&gt;{0} &lt;/b&gt;,
Node &lt;b&gt;{0}&lt;/b&gt; Interface &lt;b&gt;{1}&lt;/b&gt;,节点&lt;b&gt;{0} &lt;/b&gt;接口&lt;b&gt;{1} &lt;/b&gt;,
For traffic matching the current Flow Navigator filters:,对于与当前Flow Navigator过滤器匹配的流量:,
No filters affect this Alert Type.,没有过滤器影响此警报类型。,
 or , 要么,
 and , 和,
None of the selected filters are categorized as Include {0}.,所选过滤器均未分类为包括{0}。,
Ingress Traffic,入口流量,
Egress Traffic,出口流量,
The alert will check the last ,警报将检查最后一个,
 minutes of Flow data., 分钟的流量数据。,
"&lt;b&gt;There are more options available.&lt;/b&gt; Open this alert in Alert wizard to configure email sending, time frames, and more.",&lt;b&gt;有更多可用选项。&lt;/b&gt;在“警报”向导中打开此警报，以配置电子邮件发送，时间范围等。,
Open this alert in Alert wizard before saving.,保存前，在“警报”向导中打开此警报。,
Create Alert,创建警报,
Creating a flow alert,创建流量警报,
Number of top,顶数,
Application present in Top Applications,当前热门应用中的应用,
Only numbers are allowed.,只允许输入数字。,
&lt;b&gt;Process IPv6 flow data. &lt;/b&gt; Uncheck this option if you do not want to process and store IPv6 flow data.,&lt;b&gt;处理IPv6流数据。 &lt;/b&gt;如果您不想处理和存储IPv6流数据，请取消选中此选项。,
&lt;b&gt;Process flow data from Meraki MX 15.13 and earlier. &lt;/b&gt; Clear this option if you upgraded your devices to MX firmware 15.14 or later. This option must be enabled for Meraki MX firmware version 15.13 or earlier.,&lt;b&gt;来自Meraki MX 15.13和更早版本的流程数据。 &lt;/b&gt;如果将设备升级到MX固件15.14或更高版本，请清除此选项。必须为Meraki MX固件版本15.13或更早版本启用此选项。,
No data available due to request timeout.,由于请求超时，无可用数据。,
&lt;b&gt; Search Rules for {0} &lt;/b&gt;,&lt;b&gt;{0}的搜索规则&lt;/b&gt;,
"When searching by either prefix or postfix, you must include both the colon (:) and the asterisk (*)",通过前缀或后缀搜索时，必须同时包含冒号（:)和星号（*）,
SOURCE ENTITY,源实体,
"Currently, you are not seeing any flow traffic or CBQoS data because NetFlow Traffic Analyzer is a listener, not a poller.&lt;br&gt;&lt;br&gt;,,,,","当前，您没有看到任何流量或CBQoS数据，因为NetFlow Traffic Analyzer是侦听器，而不是轮询器。&lt;br&gt;&lt;br&gt;,,,",
"Manually select CBQoS-enabled devices for monitoring, either by node or interface.",通过节点或接口手动选择启用CBQoS的设备进行监视。,
Manually manage CBQoS polling,手动管理CBQoS轮询,
CBQoS Polling Management,CBQoS轮询管理,
Flow Sources Management,流源管理,
Flow and CBQoS Sources,流和CBQoS源,
Select IP Version,选择IP版本,
Analyze Logs,分析日志,
Choose one of the following options:,选择以下选项之一:,
Log and Event Monitoring,日志和事件监控,
The selected node count ({0}) exceeds the number of available licenses ({1}). Log Analyzer will not monitor unlicensed nodes - please adjust your selection.,所选节点数（{0}）超出了可用许可证（{1}）的数量。 Log Analyzer将不会监视未许可的节点-请调整您的选择。,
You have no available Log Analyzer licenses.,您没有可用的Log Analyzer许可证。,
Default - Monitoring will be enabled for this node on receipt of the first message.,默认-在收到第一条消息后将为此节点启用监视。,
"Disabled - Monitoring is disabled for this node, log and event data will be discarded for this node.",已禁用-已禁用此节点的监视，该节点的日志和事件数据将被丢弃。,
Enabled - Monitoring is enabled for this node.,已启用-已为此节点启用监视。,
Please select value,请选择值,
Please pick a value from drop down list.,请从下拉列表中选择一个值。,
There isn鈥檛 an available license for this node. Upgrade license to a higher tier or disable monitoring of other nodes.,该节点没有可用的许可证。将许可证升级到更高的层或禁用对其他节点的监视。,
Node is not monitored!,节点不受监视！,
Create,创造,
API Poller,API轮询器,
Battery Doesn't Need Replacement,电池不需要更换,
Battery Needs Replacement,电池需要更换,
In Fault Condition,故障状态,
UPS STATUS,状态,
Battery Capacity,电池容量,
Battery Pack Count,电池组数,
Battery Temperature,电池温度,
Power Control Unit Status,电源控制单元状态,
Kelvin,开尔文,
K,K,
BATTERY STATUS,电池状态,
Replace Indicator,更换指示器,
Eco Mode,环保模式,
Hardware Failure Bypass,硬件故障旁路,
Hot Standby,热备,
On Battery,电池,
On Battery Test,电池测试,
On Line,在线上,
On Smart Boost,在智能助推器上,
On Smart Trim,在智能修剪,
Rebooting,重新启动,
Sleeping Until Power Return,休眠直到电源恢复,
Software Bypass,软件绕过,
Switched Bypass,切换旁路,
Timed Sleeping,定时睡觉,
Temperature Display,温度显示,
Time On Battery,电池续航时间,
Run Time Remaining,剩余运行时间,
Blackout,停电,
Brownout,欠压,
Deep Momentary Sag,瞬间深陷,
High Line Voltage,高线电压,
Large Momentary Spike,瞬间巨刺,
No Transfer,没有转移,
Rate Of Voltage Change,电压变化率,
Self Test,自我测试,
Small Momentary Sag,小瞬间下垂,
Small Momentary Spike,小瞬间尖峰,
Last Fail Cause,最后失败原因,
Output Load,输出负荷,
Allow,允许,
Disallow,不允许,
Getting Started with SAM AppOptics,SAM AppOptics入门,
Integrate with SolarWinds AppOptics,与SolarWinds AppOptics集成,
Monitor Your Microsoft IIS applications.,监视您的Microsoft IIS应用程序。,
"Trace requests through your entire application and infrastructure. Monitor the performance of your code and its interactions with databases, caches, and remote APIs.",通过整个应用程序和基础结构跟踪请求。监视代码的性能及其与数据库，缓存和远程API的交互。,
GET STARTED,开始吧,
Applied Profiles,应用的配置文件,
Connection with database failed. Please try again later.,与数据库的连接失败。请稍后再试。,
Latest snapshot,最新快照,
Recent Config Changes,最近的配置更改,
en-us,我们,
Changed at,更改时间,
Item changed,项目已更改,
File,文件,
Registry,登记处,
Server Configuration Summary,服务器配置摘要,
What's New in Server Configuration Monitor,服务器配置监视器的新增功能,
There is no recent config change to display,没有最近的配置更改要显示,
Assign Profiles,分配配置文件,
Select the configuration profiles to be assigned to this node:,选择要分配给该节点的配置概要文件:,
Assign configuration profiles,分配配置文件,
Could not assign profiles to node,无法将配置文件分配给节点,
Could not load profiles,无法加载配置文件,
No recent changes,最近没有变化,
No assigned profiles,没有分配的配置文件,
