Custom zoom,自定义缩放
There are no policies to create.,没有要创建的策略。
Storage Optimizations:,存储优化：
Scheduled Time,计划的时间
"Yes, cancel",是的，取消
Identifies VMs that do not have enough resources to accommodate workload and recommends to provision more resources.&lt;br&gt;Identifies VMs that have too many resources allocated to them and recommends to reduce the allocated resources.,标识没有足够资源来容纳工作负载的VM，并建议提供更多资源。&lt;br&gt;标识已分配太多资源的VM，并建议减少分配的资源。
Disallow Actions for Recommendations,禁止采取建议行动
Successfully Performed,演出成功
Are you sure that you want to cancel schedules of selected chain of recommendations?,您确定要取消所选推荐链的时间表吗？
Cancel {0} recommendation schedules,取消{0}条推荐时间表
clusters,集群
Expired on {0},已于{0}过期
Canceled due to dependency failure. Roll back failed. This recommendation now displays in the,由于依赖失败而取消。回滚失败。该建议现在显示在
Another {0} alerts will be resolved too.,另一个{0}警报也将得到解决。
All Recommendations will be recalculated!,所有建议将重新计算！
Apply Recommendations,应用建议
Disallow {0} actions for {1} {2},禁止对{1} {2}使用{0}操作
{{::item.Description}} after recommendation,推荐后的{{:: item.Description}}
Installing the .NET component for the Recommendations website...,为建议网站安装.NET组件...
Failure Message,失败讯息
User which crated the constraint,创建约束的用户
Recommendation Data Group States,建议数据组状态
Action ID,动作编号
Entity Identifier,实体标识符
Job Finished Data,作业完成数据
Constraint Enabled,启用约束
Recommendations Service,推荐服务
Recommendation Batch,推荐批次
Strategy ID,策略编号
Recommendation Constraint Object,推荐约束对象
Serialized Action,序列化动作
Recommendation Justification,推荐理由
This module configures the Recommendations application.,此模块配置“建议”应用程序。
Recommendation Actions,建议措施
Batch ID,批次编号
Scheduled Date,约定的日期
True if last recommendation recomputation had enough historical data,如果上次推荐重新计算具有足够的历史数据，则为真
No recommendations were produced.,没有提出建议。
Dependency ID,依赖ID
Policy '{0}' was removed by {1},"策略""{0}""已被{1}删除"
Count of days to retain batches information in DB,在数据库中保留批次信息的天数
Batch action order,批处理订单
Recommendation Dependency,推荐依赖
Recommendation Dependencies,推荐依存关系
Batch execution was interrupted,批量执行被中断
Scheduled recommendation '{0}' was canceled by {1},"预定建议""{0}""已被{1}取消"
Recommendation Job,推荐工作
Enable or disable access to recommendations,启用或禁用对建议的访问
Policy '{0}' was created by {1},"策略""{0}""由{1}创建"
Recommendation Constraint Parameters,建议约束参数
Recommendations Database,建议数据库
Recommendation Current,推荐电流
Recommendation Justifications,推荐理由
Strategies Groups,策略组
Recommendation Data Group Status,推荐数据组状态
Recommendation '{0}' was applied by {1},"建议""{0}""由{1}应用"
Cancellation User ID,取消用户ID
Recommendation Jobs,推荐职位
Recommendation Batches,推荐批次
Recommendation Constraint Parameter,推荐约束参数
Validation of batch failed - {0},批处理验证失败-{0}
Retain Batches,保留批次
UserID,用户身份
Primary Action,主要动作
Data Group Name,数据组名称
Date Started,开始日期
Recommendation Constraints,推荐约束
Allow Recommendations,允许建议
Parameter,参数
Kind,类
Count of days to retain jobs information in DB,在数据库中保留作业信息的天数
Data Group Type,数据组类型
Recommendation ID,推荐ID
RiskShort,风险空头
Strategies Group,策略组
Recommendations Current,建议当前
Date Finished,完成日期
Recommendation Batch Actions,建议批处理操作
Computed Time,计算时间
Recommendation '{0}' was scheduled by {1},"建议""{0}""由{1}安排"
Cancelation Reason,取消原因
"This recommendation cannot be applied because some of its prerequisites are not yet finished, or failed.",由于某些先决条件尚未完成或失败，因此无法应用此建议。
Job execution failed. No suitable plugins were loaded.,作业执行失败。没有加载合适的插件。
Revert Batch ID,还原批次ID
Job Identifier,工作标识符
Action Data,动作数据
Recommendation Constraint Objects,推荐约束对象
Batch Action ID,批处理操作ID
Data Group ID,数据组ID
Recommendation Batch Action,建议批处理
Recommendation '{0}' was canceled by {1},"建议""{0}""已被{1}取消"
Recommendation changed,建议已更改
Job Started Date,作业开始日期
Constraints changed,约束已更改
Stop on Failure,失败停止
Recommendation Action,建议行动
Action Description,动作说明
Strategies Group ID,策略组ID
Module owning the constraint,拥有约束的模块
Action execution was interrupted,动作执行被中断
Finish Date,完成日期
Constraint ID,约束ID
Multiple actions failed,多项操作失败
Retain Jobs,保留工作
Job execution failed. Current state of your environment is not suitable for any recommendations. Please upgrade your environment.,作业执行失败。您环境的当前状态不适合任何建议。请升级您的环境。
Recommendations Website,推荐网站
RiskFull,全风险
Recommendation Constraint,推荐约束
Strategy,战略
"When true, recommendations computation is enabled",如果为true，则启用建议计算
Policy '{0}' was edited by {1},"策略""{0}""由{1}编辑"
Enable Recommendations Computation,启用建议计算
Reason,原因
Database request error.,数据库请求错误。
Use default thresholds.,使用默认阈值。
is unmanaged.,是不受管理的。
Enabling Application Dependency Polling on {0} failed.,在{0}上启用应用程序依赖项轮询失败。
Connection packet loss,连接数据包丢失
Default: {{vm.dialogOptions.viewModel.input.thresholds.defaultThresholds.packetLoss.critical}},默认值：{{vm.dialogOptions.viewModel.input.thresholds.defaultThresholds.packetLoss.critical}}
Enable Agent Plugin,启用代理插件
POLL,轮询
Polling timeout.,轮询超时。
{0} is managed again.,再次管理{0}。
Default: {{vm.dialogOptions.viewModel.input.thresholds.defaultThresholds.latency.warning}},默认值：{{vm.dialogOptions.viewModel.input.thresholds.defaultThresholds.latency.warning}}
Latest Events,最新活动
Connection Quality Polling Interval,连接质量轮询间隔
Default: {{vm.dialogOptions.viewModel.input.thresholds.defaultThresholds.packetLoss.warning}},默认值：{{vm.dialogOptions.viewModel.input.thresholds.defaultThresholds.packetLoss.warning}}
Incoming,传入
Application Dependency Settings,应用程序依赖项设置
Show Events,显示活动
Start monitoring processes and ports,开始监视进程和端口
using application component monitors.,使用应用程序组件监视器。
W-IOPS,W-IOPS
Uses the Application Dependency Mapping agent plugin to monitor connections (ports and processes) between servers and applications.&amp;nbsp;,使用应用程序依赖性映射代理插件来监视服务器和应用程序之间的连接（端口和进程）。
Enable Connection Quality Polling,启用连接质量轮询
This may have security implications for some users.&amp;nbsp;,这可能对某些用户有安全隐患。
Unknown App(s),未知的应用
Do you know what servers and applications are connecting to {0} server?,您知道哪些服务器和应用程序正在连接到{0}服务器吗？
THRESHOLDS,门槛
&amp;nbsp;and&amp;nbsp;,&amp; nbsp;和&amp; nbsp;
Application Dependency Polling Interval,应用程序依赖轮询间隔
Incoming TCP Connections,传入TCP连接
"Using agents, Orion can discover and monitor TCP connections on your servers.",使用代理，Orion可以发现和监视服务器上的TCP连接。
Provided settings are 'null',提供的设置为“ null”
Outgoing,外向
HIDE EVENTS,隐藏事件
Setting with uri '{0}' was not found,找不到使用uri'{0}'的设置
P-MEM,内存
An agent has to be deployed to see all incoming connections.,必须部署代理才能查看所有传入连接。
The operating system on,操作系统在
Please contact your administrator to deploy the agent to&amp;nbsp;,请与您的管理员联系，以将代理部署到＆nbsp;
R-IOPS,IOPS
Connection latency,连接延迟
Managing {0} failed.,管理{0}失败。
Deploy agent to monitor connections,部署代理以监视连接
is not fully supported by Connection Quality Polling.&amp;nbsp;,连接质量轮询未完全支持。
ENABLE PLUGIN,启用插件
requires Application Dependency Polling to be enabled in order to show processes and component metrics.,需要启用“应用程序依赖性轮询”才能显示流程和组件指标。
Thresholds are applied to all TCP traffic between these two nodes.,阈值应用于这两个节点之间的所有TCP通信。
Lat.,t
Application Dependency Polling enabled on {0}.,在{0}上启用了应用程序依赖性轮询。
Enabling agent plugin...,正在启用代理插件...
Cannot detect connections at this time.,目前无法检测到连接。
Connection Quality Settings,连接质量设置
Threshold Settings,门槛设定
Thresholds on this Connection,此连接的阈值
Setting value of '{0}' is lower then value of connected threshold with lover level ({1}&lt;{2} - {3}),"设置值""{0}""低于情人级别（{1} &lt;{2}-{3}）的连接阈值"
You can also collect and monitor TCP latency and packet loss using Nping (Npcap is installed for Windows servers).,您还可以使用Nping收集和监视TCP延迟和数据包丢失（为Windows服务器安装了Npcap）。
Setting value of '{0}' is under minimum allowed,"设置值""{0}""低于允许的最小值"
requires Application Dependency Mapping to be enabled in order to show processes and component metrics.,需要启用应用程序依赖关系映射才能显示流程和组件指标。
Form validation failed. There are invalid values.,表单验证失败。值无效。
Critical threshold value cannot be less than the warning threshold value.,临界阈值不能小于警告阈值。
Polling in progress...,正在轮询...
NEEDS AGENT,需要代理
Enabling Connection Quality Polling deploys Npcap on Windows servers with the Orion Application Dependency Mapping agent plug-in installed.,启用连接质量轮询后，将在安装了Orion应用程序依赖性映射代理插件的Windows服务器上部署Npcap。
Please enter an integer between&amp;nbsp;,请在之间输入一个整数
Default: {{vm.dialogOptions.viewModel.input.thresholds.defaultThresholds.latency.critical}},默认值：{{vm.dialogOptions.viewModel.input.thresholds.defaultThresholds.latency.critical}}
Please contact your administrator to enable Application Dependency Polling.,请与管理员联系以启用应用程序依赖关系轮询。
Uses Nping to collect latency and packet loss between applications.,使用Nping收集应用程序之间的延迟和数据包丢失。
Pkt Loss,千吨损失
Why don't I see any connections?,为什么我看不到任何联系？
ENABLE APPLICATION DEPENDENCY POLLING,启用应用程序依赖项轮询
has issues with its agent.,代理商有问题。
V-MEM,内存
Setting value of '{0}' is over maximum allowed,"设置值""{0}""超出了允许的最大值"
Remove down connections after,拆除连接后
"Just enable the &lt;b _t=""""&gt;Connection Quality Polling&lt;/b&gt; from the Application Connection Settings page after you deploy the agent.","部署代理后，只需从“应用程序连接设置”页面启用&lt;b _t =“""&gt;连接质量轮询&lt;/b&gt;。"
Node is not responding.,节点没有响应。
AGENT ISSUE,代理问题
Setting value of '{0}' is higher then value of connected threshold with higher level ({1}&gt;{2} - {3}),设置值'{0}'高于具有较高级别的连接阈值（{1}&gt; {2}-{3}）
You must have &lt;strong&gt;node management rights&lt;/strong&gt; in order to edit connection thresholds. Please contact your administrator.,您必须具有&lt;strong&gt;节点管理权限&lt;strong&gt;才能编辑连接阈值。请与您的管理员联系。
Override for this connection.,覆盖此连接。
is not fully supported by Application Dependency Mapping.&amp;nbsp;,应用程序依赖项映射未完全支持。
Client Node,客户节点
Server Application,服务器应用
Server Node,服务器节点
"Application connection ""{0}"" was removed","应用程序连接""{0}""已被删除"
Server Interface,服务器接口
Is customized,是定制的
Parent Dependency ID,父母依赖性ID
Node To Node Link Latency Thresholds,节点到节点链路延迟阈值
Packet loss status,丢包状态
This alert is triggered when Application Connection between applications is in Warning or Critical state.,当应用程序之间的应用程序连接处于警告或严重状态时，将触发此警报。
Server Cmdline Arguments,服务器Cmdline参数
Parent Node,父节点
Node To Node Link Latency Threshold,节点到节点链接延迟阈值
Send an Email/Page (Application Connection ${N=SwisEntity;M=DisplayName} is in ${N=SwisEntity;M=Status;F=Status} state),发送EmaillPage（应用程序连接$ {N = SwisEntity; M = DisplayName}处于$ {N = SwisEntity; M = Status; F = Status}状态）
Application Connection Created,应用程序连接已创建
TCP Connection Deleted,TCP连接已删除
Client Application,客户申请
In TCP Connections For Port Component,在TCP连接中的端口组件
&lt;d2p1:PropertyValue&gt;@{R=Sam.Adm.Strings;K=@{R=Sam.Adm.Strings;K=Alerts_ApplicationConnectionWarningCritical_AlertMessage;E=xml};E=xml}&lt;/d2p1:PropertyValue&gt;,&lt;d2p1：属性值&gt; @ {R = Sam.Adm.Strings; K = @ {R = Sam.Adm.Strings; K = Alerts_ApplicationConnectionWarningCritical_AlertMessage; E = xml}; E = xml} &lt;d2p1：PropertyValue&gt;
Detection of existence of Application Connection between Nodes,检测节点之间的应用程序连接是否存在
Node To Node Links,节点到节点链接
TCP Connection,TCP连接
"A new application connection ""{0}"" was created","创建了新的应用程序连接""{0}"""
TCP Connections,TCP连接
Server Interface ID,服务器接口ID
IP Address Of Client Node Used In The Connection,连接中使用的客户端节点的IP地址
AdmPlugin Database Configuration,AdmPlugin数据库配置
Description (dependency name),描述（依赖项名称）
Extra statistic detail about dependencies,有关依赖项的额外统计详细信息
AdmPlugin Log Files,AdmPlugin日志文件
Server Process Component,服务器进程组件
Server Application Connections,服务器应用程序连接
Node To Node Link ID,节点到节点链接ID
Node To Node Link Packet Loss Threshold,节点到节点链路丢包阈值
Application Connection ${N=SwisEntity;M=DisplayName} is in ${N=SwisEntity;M=Status;F=Status} state.,应用程序连接$ {N = SwisEntity; M = DisplayName}处于$ {N = SwisEntity; M = Status; F = Status}状态。
Client Component ID,客户端组件ID
Client Interface,客户端界面
Last Seen TimeStamp,上次看到的时间戳
Server Port Component,服务器端口组件
Out TCP Connections,出TCP连接
TCP Connection deleted: {0},TCP连接已删除：{0}
Child Node,子节点
Last Statistic Poll Time,上次统计投票时间
{0}({1}) to {2}({3}),{0}（{1}）至{2}（{3}）
Server Process Name,服务器进程名称
TCP Connection created based on TCP communication found: {0},找到基于TCP通信的TCP连接：{0}
Server Description,服务器说明
In TCP Connections,在TCP连接中
Client Cmdline Arguments,客户Cmdline参数
AdmPlugin Configuration Files,AdmPlugin配置文件
Server Service Name,服务器服务名称
Server Port,服务器端口
Server Port Component ID,服务器端口组件ID
ChildNodeID,ChildNodeID
Application Connection ${N=SwisEntity;M=DisplayName} is in ${N=SwisEntity;M=Status;F=Status} state,应用程序连接$ {N = SwisEntity; M = DisplayName}处于$ {N = SwisEntity; M = Status; F = Status}状态
To: ${DefaultEmailTo} &amp;lt;br/&amp;gt;From: ${DefaultEmailFrom}&amp;lt;br/&amp;gt;Subject: Application Connection ${N=SwisEntity;M=DisplayName} is in ${N=SwisEntity;M=Status;F=Status} state,收件人：$ {DefaultEmailTo}&amp; lt;发件人：$ {DefaultEmailFrom}&amp; lt; brr&amp; gt;主题：应用程序连接$ {N = SwisEntity; M = DisplayName}在$ {N = SwisEntity;中； M =状态； F =状态}状态
Application Connection Deleted,应用程序连接已删除
Node To Node Link,节点到节点链接
Client Application Connections,客户端应用程序连接
Node To Node Link Packet Loss Thresholds,节点到节点链路丢包阈值
Server Component ID,服务器组件ID
Detailed information about TCP connection between two nodes and their processes,有关两个节点之间的TCP连接及其过程的详细信息
Client Interface ID,客户端接口ID
Packet Loss Threshold,丢包阈值
Client Description,客户说明
Child Node To Node Links,子节点到节点的链接
IP Address Of Server Node Used In The Connection,连接中使用的服务器节点的IP地址
Latency status,延迟状态
Global threshold value for Node To Node Links latency,节点到节点链接延迟的全局阈值
TCP Connection Created,TCP连接已创建
Client Process Name,客户进程名称
Parent Node To Node Links,父节点到节点链接
AdmPlugin Database Historical Data,AdmPlugin数据库历史数据
Client Process Component,客户流程组件
Global threshold value for Node To Node Links packet loss,节点到节点链接数据包丢失的全局阈值
Application Connection status is in Warning or Critical state,应用程序连接状态为警告或严重状态
ParentNodeID,ParentNodeID
NetPerfMon Event Log : Application Connection ${N=SwisEntity;M=DisplayName} is in ${N=SwisEntity;M=Status;F=Status} state.,NetPerfMon事件日志：应用程序连接$ {N = SwisEntity; M = DisplayName}处于$ {N = SwisEntity; M = Status; F = Status}状态。
Client Service Name,客户服务名称
Latency Threshold,延迟阈值
Service key is required!,需要服务密钥！
2. ENTER YOUR APPOPTICS API TOKEN.,2.输入您的appoptics API令牌。
Something went wrong during loading Api token,加载Api令牌期间出了点问题
"See &lt;a href=""http://www.solarwinds.com/documentation/helpLoader.aspx?lang=en&amp;topic=OrionSAMAppOpticsIntegration"" target=""_blank"" _t=""""&gt;Admin Guide&lt;/a&gt;","请参阅 &lt;a href=""http://www.solarwinds.com/documentation/helpLoader.aspx?lang=en&amp;topic=OrionSAMAppOpticsIntegration"" target=""_blank"" _t=""""&gt;Admin Guide&lt;/a&gt;"
Add An Integration,添加集成
AppOptics Settings,AppOptics设置
Full Name*,全名*
AppOptics Deployment Summary,AppOptics部署摘要
Something went wrong during saving Api token,保存Api令牌期间出了点问题
{0} on {1} successfully removed.,{1}上的{0}已成功删除。
Agent Type,代理商类型
This field is too short (should be 64 characters),该字段太短（应为64个字符）
"If expected nodes do not appear, check if FIPS mode is enabled.",如果未出现预期的节点，请检查是否启用了FIPS模式。
State*,州*
Orion will restart.,Orion将重新启动。
There was an error in creating your AppOptics account due to,由于以下原因，创建您的AppOptics帐户时出错
Phone Number*,电话号码*
SolarWinds AppOptics is not configured or the license is not current. Go to AppOptics Deployment Summary to set up this feature.,未配置SolarWinds AppOptics或许可证不是最新的。转到“ AppOptics部署摘要”以设置此功能。
Zip Code*,邮政编码*
Websites hosted by that server,该服务器托管的网站
No elements selected,未选择元素
Re-enter Password*,重新输入密码*
Error getting AppOptics license status,获取AppOptics许可证状态时出错
Removing agent...,去除剂...
DEPLOY,部署
1. LOG IN TO YOUR SOLARWINDS APPOPTICS ACCOUNT.,1.登录到您的SOLARWINDS光学帐户。
Country*,国家*
Please note that an agent will be deployed and Microsoft IIS will be restarted.,请注意，将部署代理，并重新启动Microsoft IIS。
Your SolarWinds AppOptics trial expired. Contact sales@solarwinds.com to continue using this product.,您的SolarWinds AppOptics试用版已过期。请联系sales@solarwinds.com继续使用该产品。
This field is too long (maximum is 128 characters),该字段太长（最多128个字符）
Email*,电子邮件*
Restart IIS,重新启动IIS
- Uninstall the agent software from the selected server(s).,#NAME?
Deploying agent...,部署代理...
This field must be a valid email address,此字段必须是有效的电子邮件地址
Organization*,组织*
"I would like to receive SolarWinds promotional communications about products, services and events.",我想收到有关产品，服务和活动的SolarWinds促销信息。
This will:,这将：
"If your Orion server (localhost) is one of the selected servers,",如果您的Orion服务器（localhost）是所选服务器之一，
"I agree to the &lt;a href=""https://www.appoptics.com/terms"" link-target=""_blank"" _t=""""&gt;Software Services Agreement&lt;/a&gt; and the ","我同意&lt;ahref=""https:::www.appoptics.commterms""链接目标=""_blank""_t=""""&gt;软件服务协议&lt;a&gt;和"
Sign Up,注册
This field must be a valid Zip code,此字段必须是有效的邮政编码
"To set up this integration, you must create/use a SolarWinds AppOptics account.",要设置此集成，您必须创建一个SolarSods AppOptics帐户。
Password does not match the confirm password,密码与确认密码不符
Delete confirmation,删除确认
AppOptics Integration,AppOptics集成
Apply Token,应用令牌
This field is too short (minimum is 6 characters),该字段太短（至少6个字符）
Are you sure you want to delete the AppOptics agent from the selected server(s)?,您确定要从所选服务器中删除AppOptics代理吗？
"Yes, Uninstall agent(s) &amp; Restart IIS",是，请卸载代理&amp;重新启动IIS
GO TO APPOPTICS LOGIN,转到光学登录
Password*,密码*
Chandigarh,昌迪加尔
Maryland,马里兰州
"Venezuela, Bolivarian Republic of",委内瑞拉玻利瓦尔共和国
Tennessee,田纳西州
Missouri,密苏里州
Minnesota,明尼苏达州
Jervis Bay Territory,杰维斯湾地区
Chhattisgarh,恰蒂斯加尔邦
Transaction Requests,交易要求
Average Response Times,平均响应时间
SouthDakota,南达科他州
Application Layer Type,应用层类型
Transaction Response Times,交易响应时间
RhodeIsland,罗德岛
Installation error,安装错误
WestVirginia,西弗吉尼亚
United States Minor Outlying Islands,美国本土外小岛屿
Goa,果阿
Top Pool Average Response Times,池中平均响应时间
AppOptics integration disabled,AppOptics集成已禁用
"Micronesia, Federated States Of",密克罗尼西亚联邦
Heard and McDonald Islands,听到和麦当劳群岛
"Palestine, State of",巴勒斯坦国
Cape Verde,佛得角
Delaware,特拉华州
Missing admin share,缺少管理员共享
Failed to copy files,复制文件失败
Alabama,阿拉巴马州
Alaska,阿拉斯加州
Saskatchewan,萨斯喀彻温省
Odisha,奥迪沙
Jammu and Kashmir,查mu和克什米尔
Australian Capital Territory,澳大利亚首都领地
Bihar,比哈尔
App Pool Summary,应用程序池摘要
Sikkim,锡金
Texas,德州
Is in compliance review,正在合规审查中
Integration,积分
"Bonaire, Sint Eustatius and Saba",博内尔，圣尤斯特歇斯和萨巴
Massachusetts,马萨诸塞州
Integrations,整合方式
Tasmania,塔斯马尼亚
Remote Execution Error,远程执行错误
Pool Requests Per Second,每秒池请求
"Taiwan, Republic Of China",台湾，中华民国
Nevada,内华达州
Service Performance,服务表现
Kerala,喀拉拉邦
Karnataka,卡纳塔克邦
Error Rates,错误率
NewYork,纽约
Nebraska,内布拉斯加州
NorthDakota,北达科他州
Indiana,印第安那州
Nagaland,那加兰邦
NewMexico,新墨西哥
NewJersey,新泽西州
NewHampshire,新罕布什尔
Wisconsin,威斯康星州
Gujarat,古吉拉特邦
Arizona,亚利桑那
Andaman and Nicobar Islands,安达曼和尼科巴群岛
Organization Name,机构名称
Congo,刚果
California,加利福尼亚州
Mississippi,密西西比州
Pool Average Response Time,池平均响应时间
Arunachal Pradesh,阿鲁纳恰尔邦
Andhra Pradesh,安德拉邦
Vermont,佛蒙特
Widget that applies to SAM AppOptics integration,适用于SAM AppOptics集成的小部件
Requests per HTTP Status,每个HTTP状态的请求
Pitcairn,皮特凯恩
Virginia,维吉尼亚州
Top IIS Pools,IIS顶级池
NorthCarolina,北卡罗来纳
Brunei Darussalam',文莱达鲁萨兰国'
SouthCarolina,南卡罗来纳
Alberta,艾伯塔省
Saint Kitts And Nevis,圣基茨和尼维斯
AppOptics Organization,AppOptics组织
Sao Tome and Principe,圣多美和普林西比
Requests per HTTP Method,每个HTTP方法的请求
Falkland Islands (Malvinas),福克兰群岛（马尔维纳斯）
Top Pool Average Response Time,顶级池平均响应时间
Kansas,堪萨斯州
"Macedonia, the Former Yugoslav Republic Of",前南斯拉夫马其顿共和国
Newfoundland and Labrador,纽芬兰与拉布拉多
Nova Scotia,新斯科舍省
Northwest Territories,西北地区
Jharkhand,贾坎德邦
Lithuania,立陶宛
Arkansas,阿肯色州
Prince Edward Island,爱德华王子岛
Response Time Breakdowns,响应时间细目
Montana,蒙大拿
Maharashtra,马哈拉施特拉邦
Manipur,马尼布尔
Victoria,维多利亚州
Meghalaya,梅加拉亚邦
Mizoram,咪唑仑
Madhya Pradesh,中央邦
Transaction (Request Path),交易（请求路径）
Top Pool Requests Per Second,每秒顶级池请求
Wyoming,怀俄明州
Washington,华盛顿州
Transaction Response Time,交易响应时间
New South Wales,新南威尔士州
SAM AppOptics,SAM AppOptics
British Columbia,不列颠哥伦比亚省
Jordan,约旦
Request,请求
Queensland,昆士兰州
Florida,佛罗里达
Http Method,Http方法
Hawaii,夏威夷
Access denied,拒绝访问
Michigan,密西根州
Package does not exist,套餐不存在
Lakshadweep,Lakshadweep
Assam,阿萨姆邦
Western Australia,澳大利亚西部
Kentucky,肯塔基州
Saint Vincent And The Grenedines,圣文森特和小女孩
Cocos (Keeling) Islands,科科斯（基林）群岛
Timor-Leste,东帝汶
Dadra and Nagar Haveli,达德拉和纳加尔·哈维里
Delhi,新德里
Agent failure,代理失败
Yukon,育空地区
Error deleting integration id {0},删除集成ID {0}时出错
Rajasthan,拉贾斯坦邦
Uttarakhand,北阿坎德邦
Nunavut,努纳武特
End Date of the AppOptics Subscibtion,AppOptics订阅的结束日期
Uttar Pradesh,北方邦
South Australia,南澳大利亚
Pennsylvania,宾夕法尼亚州
Haryana,哈里亚纳邦
Illinois,伊利诺伊州
Himachal Pradesh,喜马al尔邦
Northern Territory,北方领土
Oregon,俄勒冈州
Swaziland,斯威士兰
"Tanzania, United Republic of",坦桑尼亚联合共和国
"Virgin Islands, British",英属维尔京群岛
Czech Republic,捷克共和国
Oklahoma,俄克拉荷马州
Ohio,俄亥俄
Error adding integration on Node Id: {0},在节点ID {0}上添加集成时出错
Manitoba,曼尼托巴省
District of Columbia,哥伦比亚特区
West Bengal,西孟加拉邦
New Brunswick,新不伦瑞克省
Russian Federation,俄罗斯联邦
Tamil Nadu,泰米尔纳德邦
AppOptics Subscibtion State,AppOptics订阅状态
Telangana,Telangana
Tripura,特里普拉
SAM Integrations,SAM集成
Connecticut,康乃狄克州
Application Layer Name,应用层名称
HTTP Status,HTTP状态
Utah,犹他州
Quebec,魁北克
Colorado,科罗拉多州
AppOptics Organizations,AppOptics组织
WMI not supported,不支持WMI
Maine,缅因州
Louisiana,路易斯安那州
"Congo, The Democratic Republic Of The",刚果民主共和国
Idaho,爱达荷州
Holy See (Vatican City State),罗马教廷（梵蒂冈城国）
Iowa,爱荷华州
"Moldova, Republic of",摩尔多瓦共和国
Deep Link,深度连结
Lao People''s Democratic Republic,老挝人民民主共和国
Organization Id,组织编号
Punjab,旁遮普语
App Pool Error,应用程序池错误
Puducherry,Puducherry
"Virgin Islands, U.S.",美国维尔京群岛
Ontario,安大略省
"Korea, Republic of",韩国
Daman and Diu,达曼和丢
No result found for,找不到与的结果
SolarWinds Orion Search,SolarWinds Orion搜索
"Try searching for something else, use name of an object or try swql query.",尝试搜索其他内容，使用对象名称或尝试swql查询。
You have empty search history yet.,您的搜索记录为空。
on Fabric Module,在结构模块上
UCS Fans On Fabrics,UCS织物上的风扇
Input Power,输入功率
Fabric Name,面料名称
UCS PSUs On Fabrics,织物上的UCS PSU
Add all chassis,添加所有机箱
UCS Events,UCS活动
UCS Fans On Chassis,UCS机箱上的风扇
Overall Hardware Status (UCS Chassis),总体硬件状态（UCS机箱）
UCS Blades,UCS刀片
Output 3.3V,输出3.3V
UCS PSUs On Chassis,机箱上的UCS PSU
Output 12V,输出12V
UCS Fabrics,UCS面料
Output Current,输出电流
Output Power,输出功率
Add nodes that are connected to UCS blades but not monitored as servers,添加连接到UCS刀片但未作为服务器监视的节点
Input Voltage,输入电压
Items Count,物品计数
"This input's value consists of translated text, with replacement: {0}",此输入的值包含翻译后的文本，并替换为：{0}
Child entities with problems,有问题的儿童实体
There was an error while remanaging selected entity.,重新管理所选实体时发生错误。
There was an error while unmanaging selected entity.,取消管理所选实体时发生错误。
Details:,细节：
All items are up.,所有项目都起来了。
changed line(s),更改的行
{{::vm.getChangeTypeTooltip()}},{{::vm.getChangeTypeTooltip()}}
Provided SWQL query is not valid. The query result must contain these columns:,提供的SWQL查询无效。查询结果必须包含以下列：
No Active Alerts,无活动警报
Alerts are MUTED for selected entity.,选定实体的警报已静音。
Please contact your system admin.,请与您的系统管理员联系。
BACK TO ALL ITEMS,回到所有项目
Item removed,项目已删除
no-data-to-show,无数据显示
DE-SELECT ALL,取消选择所有
New credential,新凭证
Simple string,简单的字符串
There was an error while resuming alerts for selected entity.,恢复所选实体的警报时出错。
Show records,显示记录
Validate query,验证查询
Item added,新增项目
Provided SWQL query is not valid.,提供的SWQL查询无效。
Alerts are UNMUTED for selected entity.,所选实体的警报已取消。
Items with problems:,有问题的项目：
Item updated,项目已更新
There was an error while muting alerts for selected entity.,屏蔽所选实体的警报时出错。
Selected entity is unmanaged. Refresh the page to view the changes.,所选实体不受管理。刷新页面以查看更改。
Selected entity is managed. Refresh the page to view the changes.,所选实体被管理。刷新页面以查看更改。
"Ok, got it",好的，我知道了
unchanged line(s),不变的行
Provided SWQL query is valid.,提供的SWQL查询有效。
No matching entities,没有匹配的实体
Nothing to compare,没什么可比较的
Top 5 Alerts,前5个提醒
Asset Explorer,资产浏览器
First 5 records preview,前5条记录预览
Test Failed. Credentials with the same name already exist. Please use different credential name.,测试失败。具有相同名称的凭据已存在。请使用其他凭证名称。
String with {0} and {1},具有{0}和{1}的字符串
(empty),（空）
Cloud Instance is {0}.,云实例为{0}。
Attached Volume is {0}.,附加卷为{0}。
No file selected yet.,尚未选择文件。
Last 5 days,最近5天
Selecting a file is required,需要选择文件
Remove Item,除去项目
Last 12 months,最近12个月
Data is not applicable,数据不适用
Change the file,变更档案
All Pages,所有页面
Date must be specified. It has been restored.,必须指定日期。已恢复。
Items per Page:,每页项目：
Start date must be less than end date. Dates have been restored.,开始日期必须小于结束日期。日期已恢复。
Server unreachable,服务器无法访问
Quick picks,快速选择
Copyright 2015,版权所有2015
Select time frame,选择时间范围
Mute node. No new alerts will be triggered for this entity until you resume alerts.,使节点静音。在您恢复警报之前，不会为此实体触发新的警报。
By,通过
"Acknowledging the alert prevents all associated actions (e.g. send email etc.) "" +",确认警报会阻止所有相关操作（例如发送电子邮件等）“ +
Config synced,配置已同步
Only Specific Site,仅限特定网站
Active/Standby,主动待机
downloaded,已下载
Standby not ready,待命未准备好
"&lt;div class=""row""&gt;","&lt;div class =“ row""&gt;"
Acknowledged Only,仅确认
